INPUT:right_0	INPUT:right_1	INPUT:right_2	INPUT:right_3	INPUT:left_0	INPUT:left_1	INPUT:left_2	INPUT:left_3	INPUT:prompt	GOLDEN:result
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9489ecd6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9494f90a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/94a0e148-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/94aaf386-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/945377aa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9463d17c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9470d9c6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9479d17a-d2cf-11ed-914c-000d3a8f56ff.png	a beautiful mountain next to a haven and a mystical palace	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9520aa68-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9526e64e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9532c41e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/953b1d4e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/94b48946-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/94bfaf4c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95079f78-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9514c20c-d2cf-11ed-914c-000d3a8f56ff.png	a white square wedding cake with white filigree and swirled icing decoration	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9543ffc2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9550554c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/955bfd84-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95677736-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95723eaa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9583e4c0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9594c59c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95a4276c-d2cf-11ed-914c-000d3a8f56ff.png	a groom and bride in a garden	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/95f557d6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/960120d4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/960d5e76-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96220268-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95b43012-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95c1c614-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95d238e6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/95e9c862-d2cf-11ed-914c-000d3a8f56ff.png	a close up portrait of Ian Somerhalder	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/96306c18-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/964a30da-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9654e2e6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96701854-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/967ee514-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9688b7a6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9694cadc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/969f3ca6-d2cf-11ed-914c-000d3a8f56ff.png	a black background with a metallic pattern texture	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/96e930fe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96ef6e10-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96f4ef3e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96fd427e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96bbd6d6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96c77fd6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96d21d60-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/96dd0f40-d2cf-11ed-914c-000d3a8f56ff.png	an owl on a pole	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/97390980-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/977424ca-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9778a16c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/977e4bda-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97090d34-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9714f1a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9720f37c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/972b6154-d2cf-11ed-914c-000d3a8f56ff.png	the moon	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/97c49004-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97cb2e0a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97d2895c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97d7e140-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97832ab0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97a28a4a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97ab33ca-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97b5d65e-d2cf-11ed-914c-000d3a8f56ff.png	a small humanoid ironman sitting in front of laptop	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/982cc7dc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9831cb88-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/983e67f8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/984a19a4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97dd576a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/97f9a582-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9807beec-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/981f14ac-d2cf-11ed-914c-000d3a8f56ff.png	a futuristic city	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/98537c2e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/985f7326-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98694f90-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98739cc0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9880b4aa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/988bdbe6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/989c6402-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98ac8828-d2cf-11ed-914c-000d3a8f56ff.png	a dog with huge ears	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/98f12ece-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98fd51ae-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99127318-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/991f0b78-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98c326dc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98cfb33e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98d9e656-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/98e51382-d2cf-11ed-914c-000d3a8f56ff.png	a mythical woman Mayahuel	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/99624b68-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/996afc86-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9975ed4e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99882de2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/992b80c4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99372032-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99458f78-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9952407e-d2cf-11ed-914c-000d3a8f56ff.png	King Kong	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/998d88fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/999b4abc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99a763a6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99b13fd4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99c885d6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99dd5876-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/99e6e40e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a00cd88-d2cf-11ed-914c-000d3a8f56ff.png	a dead mouse on a dirty wooden ground	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a447a06-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a4a345a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a520450-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a5d009e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a0da968-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a19aaa6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a2d9bb0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a377ebe-d2cf-11ed-914c-000d3a8f56ff.png	a cyberpunk futuristic city background seen from street	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a6765f2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a7a7b06-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a8dc788-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9a9c6e00-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9aaa9d7c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ab4df26-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ac4ce22-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ad13bb2-d2cf-11ed-914c-000d3a8f56ff.png	a headshot of a model painted in gray and gold, wearing golden accessories and jewelry	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b1d51fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b295a7c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b47f900-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b52c6fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9adad622-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9aeaae6c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b02900e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b13fa56-d2cf-11ed-914c-000d3a8f56ff.png	a white elephant in the snow	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b65069e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b6d8814-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b7af9d6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b87f154-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9b9546ce-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ba24ee6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ba84526-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9bae487c-d2cf-11ed-914c-000d3a8f56ff.png	a robot with red eyes and fire	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9bb3e80e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9bcdd412-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9bda5476-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9be4c9b0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9bf2b9a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9bf88c48-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c026970-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c0b3348-d2cf-11ed-914c-000d3a8f56ff.png	an ape evolving into a human	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c46b8f0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c4dc1ea-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c53b974-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c591d10-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c16864e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c27a848-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c30e598-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c3a4926-d2cf-11ed-914c-000d3a8f56ff.png	a profile picture of an Indian male in his 30s	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ca73e8c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9cb3519a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9cbe0f4a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9cd002b8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c60eeb4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c7c2882-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c84e134-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9c93de6e-d2cf-11ed-914c-000d3a8f56ff.png	a Tesla Model S	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d17bf04-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d1d6e4a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d296394-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d398904-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9cd9e8fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ce733ca-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9cf6e824-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d0c9fca-d2cf-11ed-914c-000d3a8f56ff.png	a cloudy sky	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d7e2032-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d83b0e2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d8981fc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d8e8da0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d3f50c8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d4a18f0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d547e6c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d74d0d6-d2cf-11ed-914c-000d3a8f56ff.png	a sword	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9d937d10-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9da3076c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9db10b14-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9dc1a64a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9dce2c4e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9de67362-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9dfa08dc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9e046bf6-d2cf-11ed-914c-000d3a8f56ff.png	a knight in full plate armor kneeling before a princess in a dress and heels	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9e105fb0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9e1b763e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9e32c712-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ee59ff4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ef040da-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ef622b6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9efc5938-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f022106-d2cf-11ed-914c-000d3a8f56ff.png	a girl wearing a futuristic grey astronaut suit with orange glowing liquid pipes	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f4b1ee2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f505f4c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f5824b6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f5ef82c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f0867fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f1a4006-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f30aff8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f3c632a-d2cf-11ed-914c-000d3a8f56ff.png	a sign on a black background	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f9898e8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9fa939e6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9fb68ed4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9fc0d8ee-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f65cd5a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f7398ae-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f7e04b0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9f8a58e6-d2cf-11ed-914c-000d3a8f56ff.png	Adriana Lima in a superhero costume	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a004f2e0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a018836e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a03463cc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a042d254-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9fcf01a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9fdeadc4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9fea2118-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/9ff7fbc6-d2cf-11ed-914c-000d3a8f56ff.png	a closeup portrait of Spiderman taking off his mask	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/a091898a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0975f04-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0a1b08a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0ba6710-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0493a5e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0617538-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0708172-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/a0826932-d2cf-11ed-914c-000d3a8f56ff.png	Marvel's Spider Man wearing Marvel's Thanos suit uniform with demonic parts and horns	left
